domain,dataset,unit_id,unit_label,shape,rank,seed,tucker_rmse,ntdpl_rmse,rmse_gain_pct,tucker_sam,ntdpl_sam,sam_gain_pct,d_link_db,diagnostic_label,tucker_params,ntdpl_params,runtime_tucker,runtime_ntdpl,status,notes
Natural images,CIFAR-10,cifar10_test_05166,class9_test5166,32x32x3,"(20,20,3)",0,0.006169839762151241,0.005825287662446499,5.584457830143181,0.4004503627317064,0.38714298684852944,3.323102467032264,0.014023192444434767,moderate,2489,2494,0.003126000054180622,0.09442460001446307,ok,link_refresh_rmse=0.0061598867; p_max=4
Natural images,CIFAR-10,cifar10_test_05169,class2_test5169,32x32x3,"(20,20,3)",0,0.0052564190700650215,0.005243758205324411,0.2408648277819582,0.3451293601331812,0.34133667498149667,1.0989169829599446,7.463938621482722e-05,boundary,2489,2494,0.0027518998831510544,0.07673690002411604,ok,link_refresh_rmse=0.0052563739; p_max=4
Natural images,CIFAR-10,cifar10_test_05173,class0_test5173,32x32x3,"(20,20,3)",0,0.004828101024031639,0.004775170236825943,1.0963065383726578,0.25980598487896506,0.25856925143216075,0.47602192358288375,0.003355787909653779,boundary,2489,2494,0.0038912000600248575,0.09889789996668696,ok,link_refresh_rmse=0.0048262361; p_max=4
Natural images,CIFAR-10,cifar10_test_05180,class9_test5180,32x32x3,"(20,20,3)",0,0.009305483661592007,0.009070602245628834,2.5241182995424096,0.7136892416045585,0.7083309952258581,0.750781441885503,0.006536204812864793,boundary,2489,2494,0.0043836000841110945,0.0963722001761198,ok,link_refresh_rmse=0.0092984838; p_max=4
Natural images,CIFAR-10,cifar10_test_05192,class9_test5192,32x32x3,"(20,20,3)",0,0.011535107158124447,0.010829206556081772,6.11958426017302,1.0406974385354222,1.039255420901481,0.13856261969573952,0.04116447464508236,effective,2489,2494,0.0027591001708060503,0.08527979999780655,ok,link_refresh_rmse=0.011480569; p_max=4
Natural images,CIFAR-10,cifar10_test_05199,class6_test5199,32x32x3,"(20,20,3)",0,0.0056749978102743626,0.004578576423227787,19.32020810759693,0.2951140716721443,0.26644175504643436,9.715672473105023,0.05546523045642918,effective,2489,2494,0.004362700041383505,0.0837372001260519,ok,link_refresh_rmse=0.0056388746; p_max=4
Natural images,CIFAR-10,cifar10_test_05208,class4_test5208,32x32x3,"(20,20,3)",0,0.00676860474050045,0.006713679991662502,0.8114633804704465,0.7084016105096228,0.7006243175358353,1.0978649481319667,0.004820700730437671,boundary,2489,2494,0.003335000015795231,0.08718500006943941,ok,link_refresh_rmse=0.0067648492; p_max=4
Natural images,CIFAR-10,cifar10_test_05211,class7_test5211,32x32x3,"(20,20,3)",0,0.008353551849722862,0.007453643251210451,10.772766060490383,1.0993252937956168,1.0233313322956237,6.91278204266641,0.04119534233463834,effective,2489,2494,0.0028226999565958977,0.0832788001280278,ok,link_refresh_rmse=0.0083140265; p_max=4
Natural images,CIFAR-10,cifar10_test_05218,class3_test5218,32x32x3,"(20,20,3)",0,0.007115571293979883,0.007000938057899475,1.6110194297033233,0.5406310738264928,0.5304814562912801,1.8773648106046659,0.002592413762688777,boundary,2489,2494,0.004647599998861551,0.09977270010858774,ok,link_refresh_rmse=0.0071134479; p_max=4
Natural images,CIFAR-10,cifar10_test_05220,class0_test5220,32x32x3,"(20,20,3)",0,0.0027873124927282333,0.0027660648338496685,0.7622991298606614,0.13481506067192905,0.13361585943101262,0.8895157817973167,-0.006454292213435842,boundary,2489,2494,0.00458160019479692,0.09190239990130067,ok,link_refresh_rmse=0.0027893845; p_max=4
Natural images,CIFAR-10,cifar10_test_05221,class7_test5221,32x32x3,"(20,20,3)",0,0.014295820146799088,0.013701578602194786,4.15675028436445,1.6630968545647815,1.6440897397844658,1.1428747957851015,0.02632496100065173,moderate,2489,2494,0.0036834999918937683,0.08484479994513094,ok,link_refresh_rmse=0.014252558; p_max=4
Natural images,CIFAR-10,cifar10_test_05236,class0_test5236,32x32x3,"(20,20,3)",0,0.0022439381573349237,0.00227262731641531,-1.2785182598106737,0.12607789817252407,0.12614422101962758,-0.052604657965308325,-0.004478941054100807,boundary,2489,2494,0.0026054999325424433,0.08774719992652535,ok,link_refresh_rmse=0.0022450956; p_max=4
Natural images,CIFAR-10,cifar10_test_05242,class0_test5242,32x32x3,"(20,20,3)",0,0.005335526075214148,0.005262456834316254,1.3694852179119223,0.39685276464171326,0.3879154750759929,2.2520416542364625,0.004118034154410472,boundary,2489,2494,0.003337299916893244,0.10676379990763962,ok,link_refresh_rmse=0.0053329971; p_max=4
Natural images,CIFAR-10,cifar10_test_05244,class2_test5244,32x32x3,"(20,20,3)",0,0.006592855788767338,0.006541833281517029,0.7739060110679084,0.36520410843881285,0.36159284650068485,0.9888338752719797,0.0038769250603472565,boundary,2489,2494,0.0031211001332849264,0.07899249996989965,ok,link_refresh_rmse=0.0065899137; p_max=4
Natural images,CIFAR-10,cifar10_test_05254,class9_test5254,32x32x3,"(20,20,3)",0,0.005349563434720039,0.005224834196269512,2.331577893646469,0.6122593259667364,0.6077927970922534,0.7295158579137133,0.007695736907951875,boundary,2489,2494,0.0036242001224309206,0.0952377999201417,ok,link_refresh_rmse=0.0053448258; p_max=4
Natural images,CIFAR-10,cifar10_test_05262,class4_test5262,32x32x3,"(20,20,3)",0,0.006618105806410313,0.006483104545623064,2.039877643788742,0.9408535247700867,0.9297842867175619,1.1765102389587958,0.007223177192155049,boundary,2489,2494,0.00328770000487566,0.08760970016010106,ok,link_refresh_rmse=0.0066126045; p_max=4
Natural images,CIFAR-10,cifar10_test_05278,class0_test5278,32x32x3,"(20,20,3)",0,0.009485076181590557,0.009106770157814026,3.988434215328494,0.6128755757633446,0.5855787733032018,4.453889751789218,0.014421751514197244,moderate,2489,2494,0.004758200142532587,0.08449450018815696,ok,link_refresh_rmse=0.0094693406; p_max=4
Natural images,CIFAR-10,cifar10_test_05292,class4_test5292,32x32x3,"(20,20,3)",0,0.006917210761457682,0.006442947778850794,6.856274862253079,0.8545562156495605,0.8119070301579256,4.990799283955429,0.02130667992242461,moderate,2489,2494,0.004658499965444207,0.09461360005661845,ok,link_refresh_rmse=0.0069002635; p_max=4
Natural images,CIFAR-10,cifar10_test_05307,class1_test5307,32x32x3,"(20,20,3)",0,0.012629670090973377,0.011835895478725433,6.284998788806582,1.5108100953078702,1.4546218423748636,3.7190811146623113,0.027893892765663755,moderate,2489,2494,0.0034450998064130545,0.08458840008825064,ok,link_refresh_rmse=0.012589176; p_max=4
