image_id,seed,missing_rate,method,rank,target_shape,observed_rate,RMSE_missing,PSNR_missing,SSIM_missing,SAM_missing,NMSE_dB_missing,RMSE_all,PSNR_all,SSIM_all,fit_time_sec,run_dir
11,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.07893416285514832,22.0546995728542,0.8924976967339029,2.5885563181561233,-13.877736686767621,0.0633438378572464,23.965912356623576,0.7315509528040064,0.7463253999594599,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\run\kodim11_seed0_ntdpl
11,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.08262498676776886,21.657771989043795,0.8839107504852455,4.164757252476724,-13.480808871407582,0.06608381122350693,23.59809862656339,0.717632491547497,0.1944884000113234,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\benchmark\kodim11_seed0_tucker
12,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.07111841440200806,22.960358862090203,0.9302822325428113,1.08266792517669,-19.02202869036615,0.05437208712100983,25.292479849080486,0.7556493327160765,0.7157796999672428,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\run\kodim12_seed0_ntdpl
12,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.07541223615407944,22.451164311999023,0.9220713961396522,1.2180900275147803,-18.512833702505837,0.05741777643561363,24.819072480691155,0.7492163871690788,0.18940360005944967,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\benchmark\kodim12_seed0_tucker
13,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.1270197629928589,17.922573448335324,0.8258561484509631,2.376234558678434,-11.016232117210034,0.1037110686302185,19.683497728446323,0.6245842850144115,0.7180676000425592,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\run\kodim13_seed0_ntdpl
13,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.1300751268863678,17.7161148047661,0.8187633282408997,3.086911786362936,-10.809773642105892,0.10616561770439148,19.48032181576576,0.6162302146004411,0.2010267999721691,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\benchmark\kodim13_seed0_tucker
14,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.11462298035621643,18.814566034025756,0.8351577434867814,3.3113837768967986,-10.963558100503379,0.09342386573553085,20.59084328400762,0.610835386108132,0.7009232999989763,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\run\kodim14_seed0_ntdpl
14,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.11892829835414886,18.494296058507594,0.8269292733188316,4.729692529883259,-10.643287688732512,0.09693669527769089,20.27023515775825,0.6014257447221075,0.19822639995254576,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\benchmark\kodim14_seed0_tucker
15,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.07071775197982788,23.00943069408997,0.9759638489244007,2.7832274163888266,-17.495092094091145,0.05860765650868416,24.64091320051544,0.7373090505339196,0.7258524999488145,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\run\kodim15_seed0_ntdpl
15,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.07584203779697418,22.401800162972187,0.9724736740910322,4.676926901026045,-16.88746140124005,0.0634988471865654,23.944683084936976,0.7079730267924886,0.1455875999527052,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\benchmark\kodim15_seed0_tucker
16,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.05333689600229263,25.4594450291204,0.951278453327791,1.0614905649764397,-18.17508754125529,0.0434439592063427,27.241412318822352,0.7447287710651396,0.7010811000363901,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\run\kodim16_seed0_ntdpl
16,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.05352083221077919,25.429543190281954,0.9509822185862176,1.086451677408564,-18.14518537088645,0.0435512401163578,27.21998980434822,0.7435901571073766,0.18926859996281564,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\benchmark\kodim16_seed0_tucker
17,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.06922270357608795,23.195028682419103,0.93342306848799,2.1237359399543974,-14.19812179844312,0.05614303797483444,25.01408183112916,0.7803524282652355,0.752049500006251,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\run\kodim17_seed0_ntdpl
17,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.07084008306264877,22.994418629575858,0.930276443100077,3.7599219437698395,-13.997511966814006,0.05788148194551468,24.74920733418779,0.7539388312652034,0.18459950003307313,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\benchmark\kodim17_seed0_tucker
18,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.10175415873527527,19.84895671081573,0.7935358553321132,3.8575581119037983,-9.666535984352096,0.08260784298181534,21.659574998337444,0.6099304842584071,0.7069184000138193,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\run\kodim18_seed0_ntdpl
18,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.10762567818164825,19.36168197029055,0.7739808665708506,5.22243641675679,-9.179261159451478,0.08689746260643005,21.21985768226596,0.593732619519686,0.2149603000143543,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p3\benchmark\kodim18_seed0_tucker
