scene_id,scene_name,mask_seed,missing_rate,method_name,degree,lambda_reg,polycal_fit_time_sec,fit_time_sec,RMSE_all,RMSE_missing,SAM_all,SAM_missing,NMSE_dB_all
5,clay,0,0.3,tucker_polycal_p3,3,1e-06,0.45479340001475066,210.34143459994812,0.010742541402578354,0.010793758556246758,27.832849410323128,21.428000097544803,-23.570994080990957
5,clay,0,0.3,tucker_polycal_p4,4,1e-06,0.5296605000039563,210.41630169993732,0.010702201165258884,0.010752683505415916,27.681456034201624,21.238531839483574,-23.60367273014171
6,cloth,0,0.3,tucker_polycal_p2,2,1e-06,0.4193841000087559,208.24679889995605,0.05456556752324104,0.05484924465417862,8.733435900372502,8.48688557914711,-12.42432009605259
6,cloth,0,0.3,tucker_polycal_p3,3,1e-06,0.4530108999751974,208.2804256999225,0.05429043620824814,0.05457646772265434,8.551458062664427,8.226198612935834,-12.468227503911653
6,cloth,0,0.3,tucker_polycal_p4,4,1e-06,0.5618162000027951,208.3892309999501,0.05407244339585304,0.05435673147439957,8.455418416996306,8.055827120069212,-12.503173950103099
7,egyptian_statue,0,0.3,tucker_polycal_p2,2,1e-06,0.428492200007895,222.16544860010617,0.008195074275135994,0.008297096937894821,16.693112978873355,15.690027255031938,-21.75645793509403
7,egyptian_statue,0,0.3,tucker_polycal_p3,3,1e-06,0.48441790000651963,222.2213743001048,0.008192509412765503,0.008295624516904354,16.54289601534372,15.43404956490051,-21.759176450243146
7,egyptian_statue,0,0.3,tucker_polycal_p4,4,1e-06,0.5559278999862727,222.29288430008455,0.008188067935407162,0.008290150202810764,16.40446341529814,15.187011517137043,-21.763887255626976
8,face,0,0.3,tucker_polycal_p2,2,1e-06,0.4340092999918852,210.2349880998081,0.010015557520091534,0.010117322206497192,9.308426917516673,8.55330904400505,-23.617552998760004
8,face,0,0.3,tucker_polycal_p3,3,1e-06,0.29949479998322204,210.10047359979944,0.009999459609389305,0.010100722312927246,9.134776449949399,8.291138700321891,-23.631524904780687
8,face,0,0.3,tucker_polycal_p4,4,1e-06,0.34688270001788624,210.1478614998341,0.009991898201406002,0.010093302465975285,9.02420141197723,8.114511357961929,-23.638095875633116
9,fake_and_real_beers,0,0.3,tucker_polycal_p2,2,1e-06,0.4627652000053786,213.13384760002373,0.01154438778758049,0.011611782014369965,2.063335019888114,1.9240461142819831,-29.387134324213328
9,fake_and_real_beers,0,0.3,tucker_polycal_p3,3,1e-06,0.5057775000168476,213.1768599000352,0.011542011983692646,0.011609301902353764,2.0606251483174205,1.920522039755646,-29.388922039574503
9,fake_and_real_beers,0,0.3,tucker_polycal_p4,4,1e-06,0.6167075000121258,213.28778990003048,0.01154195424169302,0.01160920225083828,2.060875573364595,1.9208826910796104,-29.388965083798844
10,fake_and_real_food,0,0.3,tucker_polycal_p2,2,1e-06,0.4323898000002373,208.33177859990974,0.019473018124699593,0.019588826224207878,13.001205565673422,12.424409717160376,-17.220854515374977
