missing_rate,method_name,scene_id,RMSE_all,RMSE_missing,SAM_all,SAM_missing,NMSE_dB_all,fit_time_sec
0.3,tucker_polycal_p4,14,0.013594887840251127,0.013728021023174128,11.92337162180875,10.97747248029234,-18.80819047242888,476.16840759998905
0.3,tucker_polycal_p4,15,0.014720183797180653,0.014821858455737432,17.35271336485536,13.668311243941092,-20.24343128452809,475.8761494666721
0.5,ntdpl,1,0.013503561727702618,0.013600849856932959,7.881767528044997,7.545428486137876,-23.93512678858907,771.0277829333336
0.5,ntdpl,2,0.0641210104028384,0.06474871933460236,23.069912314385068,21.882890969447384,-10.430829261269826,787.578295766667
0.5,ntdpl,3,0.026511698961257935,0.026869252944986027,12.793926700202741,12.707612736463185,-14.179365603156109,1988.0411200333317
0.5,ntdpl,4,0.024210887650648754,0.02443461741010348,13.916423845612199,13.167301878540501,-21.714691018640604,1289.7450763333327
0.5,ntdpl,5,0.009108508316179117,0.009148945411046347,26.432003232049254,23.414589366099875,-25.00418979720308,1787.1881752666668
0.5,ntdpl,6,0.05203399807214737,0.05237543831268946,8.646729755607291,8.498780669209955,-12.83694999115725,1462.012735033335
0.5,ntdpl,7,0.008327247574925423,0.008426805337270101,20.43197953381934,18.63409416843159,-21.61753061339702,2145.536340766664
0.5,ntdpl,8,0.02337817909816901,0.023612591127554577,12.83329630108782,12.000301881874854,-19.454209065744664,2520.057010033333
0.5,ntdpl,9,0.017438532784581184,0.017638944710294407,23.111396872661103,20.91207539406194,-19.60400818895061,1006.1559213666673
0.5,ntdpl,10,0.018247352292140324,0.01845383954544862,8.520617378148232,7.725303179549918,-20.162286190817838,1216.4123916
0.5,ntdpl,11,0.027592840294043224,0.02775054859618346,9.16517815252597,8.790333193532405,-18.761640802672808,1174.7317957666626
0.5,ntdpl,12,0.013447453578313192,0.013506989926099777,6.947908042820511,6.535582763511094,-28.792668940870968,1162.9859955999952
0.5,ntdpl,13,0.018521000320712726,0.018664730091889698,20.35831396528031,18.934714759925118,-21.701924037235035,866.4035603333323
0.5,ntdpl,14,0.01220677855114142,0.012358821307619413,10.90764908434529,10.391939087578567,-19.743724888820964,875.6032519
0.5,ntdpl,15,0.013218339843054613,0.013316530734300613,12.225549373375147,11.12106236982558,-21.178157422674676,1196.1915031666576
0.5,tucker,1,0.014174157648604037,0.014278287284399088,8.396720497392137,8.152631753081616,-23.514143682869307,477.11759129999945
0.5,tucker,2,0.0753631901809101,0.07581300137777199,27.334903365736107,26.619605276988107,-9.02764258103667,485.0559858000003
0.5,tucker,3,0.03162560913762155,0.03191098105499344,10.932259106266388,10.679687822659938,-12.647323467891134,480.5641768999946
