missing_rate,method_name,scene_id,RMSE_all,RMSE_missing,SAM_all,SAM_missing,NMSE_dB_all,fit_time_sec
0.5,tucker,6,0.054691954689511026,0.05499586682980989,8.858818774270542,8.777459824338234,-12.404224894358425,224.19698889995925
0.5,tucker,7,0.008243413402302644,0.00836168685871735,17.064167949092404,16.672448039451496,-21.705374291899957,236.97461959999055
0.5,tucker,8,0.01006836723587166,0.010160680460958983,9.25714906925807,8.91941954057522,-23.571874938952607,218.4644466000609
0.5,tucker,9,0.011600465941082064,0.011692698588752564,2.065031203352474,2.009790567492472,-29.345043783670487,218.53242759988643
0.5,tucker,10,0.019548516740031927,0.019683130533738866,13.152127652925984,12.83621163678114,-17.187243764196342,214.8298999001272
0.5,tucker,11,0.018639394934442853,0.01883940206171302,10.803704082270055,10.434059396037215,-16.14876666221846,218.41858149995096
0.5,tucker,12,0.007949059834985636,0.00802220790191488,5.681217310356123,5.69183205761844,-25.61592567424016,222.16484189988114
0.5,tucker,13,0.013525487923965303,0.013627373128957405,12.734582766618578,12.446932334684059,-21.173084302207936,233.4794916000683
0.5,tucker,14,0.011507628547929851,0.011607024297789422,8.571431309648897,8.356003665113708,-21.877184655198157,221.69446690008044
0.5,tucker,15,0.01121475800507047,0.011433750114551893,7.741988044308306,7.477373321715262,-18.048306442547727,167.61714400001802
0.5,tucker_mlpcal_h16,1,0.01416613906621933,0.014262935146689415,8.72779481754533,8.342814287849464,-23.51904256872475,210.94335139985196
0.5,tucker_mlpcal_h16,2,0.07257679104804993,0.07302327454090118,22.169576099187644,21.033541289173158,-9.354872979772239,212.00708139990456
0.5,tucker_mlpcal_h16,3,0.031270939856767654,0.031424377113580704,10.89308939409816,10.600580638870898,-12.745282217957307,212.00149679998867
0.5,tucker_mlpcal_h16,4,0.02694316953420639,0.027161601930856705,14.402955996146014,13.898662405101934,-20.785930235476595,219.45608650008217
0.5,tucker_mlpcal_h16,5,0.010764438658952713,0.010812850669026375,27.919789881008697,24.696894422086423,-23.553307088152735,221.44375750003383
0.5,tucker_mlpcal_h16,6,0.05418173968791962,0.054488155990839005,8.546086096818865,8.419997806952551,-12.485634893907612,227.66616469994187
