missing_rate,method_name,scene_id,RMSE_all,RMSE_missing,SAM_all,SAM_missing,NMSE_dB_all,NMSE_dB_missing,fit_time_sec
0.3,ntdpl,4,0.02417560728887717,0.0244038924574852,14.475161324956199,12.639739535791682,-21.727372637063482,-21.649184129732415,1649.9161871666668
0.3,ntdpl,5,0.00909987154106299,0.009151353500783443,26.428306047033118,20.31406079216697,-25.012431365621364,-24.966260178073274,1310.671540033333
0.3,ntdpl,6,0.0519299308458964,0.05224344258507093,8.606120406420267,8.211526046229684,-12.854339271502818,-12.797079394058608,1783.3723408666676
0.3,ntdpl,7,0.008284188186128935,0.008389675368865332,20.46606252797903,16.787922642650823,-21.662518907589902,-21.55179106965974,1323.6686799666713
0.3,ntdpl,8,0.023319593941171963,0.023556934669613838,12.794271046605816,10.974468499456984,-19.47600524871983,-19.38444253732405,2513.8138618999947
0.3,ntdpl,9,0.017352290451526642,0.017553087944785755,23.168115347036977,19.485214982648916,-19.647081517286967,-19.545746216314214,237.17057926666652
0.3,ntdpl,10,0.018204657981793087,0.018406360720594723,8.504111400983609,7.264809163776623,-20.18262050002438,-20.085315981827097,994.7064635666708
0.3,ntdpl,11,0.027540354058146477,0.027684699123104412,9.203258460215972,8.27452413628471,-18.77818149136036,-18.733533927530345,1182.4157576333334
0.3,ntdpl,12,0.01343333131323258,0.013489616413911184,6.947526900885897,6.014807715868503,-28.801795291691207,-28.762008283647504,1170.4014488666678
0.3,ntdpl,13,0.018477601930499077,0.018612651154398918,20.32298534609328,17.1059837321761,-21.722261749397784,-21.656135445925315,1150.7292900666653
0.3,ntdpl,14,0.012145269972582659,0.012290443293750286,10.906930455896147,9.800721943590593,-19.78759390003682,-19.681128137268946,1165.9569643333332
0.3,ntdpl,15,0.01319898913304011,0.013303427956998348,12.245205779370066,10.082788603093656,-21.19088183695492,-21.127443681942164,1211.2997073333293
0.3,tucker,1,0.014280711314493093,0.014374250312468159,8.691293104915465,7.884038047666628,-23.44929600880805,-23.390234120422765,430.31798546666687
0.3,tucker,2,0.07522836549143917,0.07568016359050019,27.245192649946897,25.658281298584075,-9.043195517019585,-8.986411245860523,350.564786133337
0.3,tucker,3,0.03151068088719268,0.031748739894697064,10.911427899502392,10.186950941619001,-12.678945207787985,-12.613832245172832,351.14102023332816
0.3,tucker,4,0.026970972632319987,0.02719621023170267,15.789024035407955,14.559124065305818,-20.77697180441893,-20.708183253915784,369.9444552666707
0.3,tucker,5,0.01079244926983946,0.010861101937479684,28.20461823071052,21.96517070281052,-23.53073445884274,-23.47848008057423,425.1499010000116
0.3,tucker,6,0.054617007827919,0.054894779125264304,8.796641768863678,8.586803571925763,-12.41613642274302,-12.367093018566507,526.2030040000027
0.3,tucker,7,0.008195857933636141,0.0083106445744658,17.196043504017045,16.36955530041715,-21.755634076290665,-21.634006588096554,515.8114903999934
0.3,tucker,8,0.03045653622860096,0.030663687864437832,18.370028245815128,17.035402701998496,-17.156811575158674,-17.094330685607016,477.7698396999913
0.3,tucker,9,0.019802242260800514,0.01998879999799455,29.382909017470016,25.993839858403373,-18.499907821657796,-18.418121287241977,526.5082889000065
0.3,tucker,10,0.02135637890434919,0.021563824924082053,10.440161180282272,9.215391255426699,-18.795718465435318,-18.71015378436809,490.18588343333005
0.3,tucker,11,0.031227538010221784,0.03136376158733321,10.772733194949856,10.274902066019337,-17.68681391859934,-17.64976603678444,501.24633893333277
0.3,tucker,12,0.01830513627733478,0.018379460766757904,8.318835706855573,7.11162710514792,-26.114010337550326,-26.075345860416657,526.7519001999996
0.3,tucker,13,0.020679705422010326,0.0208140843719133,22.7592521832368,20.157635217517633,-20.744277028526394,-20.68514249453909,489.0225099666716
0.3,tucker,14,0.013650090552011275,0.013784159198269289,12.025815981791302,11.358061274984829,-18.77299266178882,-18.684800808191067,475.63313513333
0.3,tucker,15,0.014859732858134377,0.014964190481804992,17.61114815503281,14.883239849305317,-20.161475861682195,-20.105650840914617,475.30734646667014
0.5,ntdpl,1,0.013503561727702618,0.013600849856932959,7.881767528044997,7.545428486137876,-23.93512678858907,-23.874980094744796,771.0277829333336
0.5,ntdpl,2,0.0641210104028384,0.06474871933460236,23.069912314385068,21.882890969447384,-10.430829261269826,-10.342449152486418,787.578295766667
0.5,ntdpl,3,0.026511698961257935,0.026869252944986027,12.793926700202741,12.707612736463185,-14.179365603156109,-14.058813653699893,1988.0411200333317
0.5,ntdpl,4,0.024210887650648754,0.02443461741010348,13.916423845612199,13.167301878540501,-21.714691018640604,-21.635497489383354,1289.7450763333327
0.5,ntdpl,5,0.009108508316179117,0.009148945411046347,26.432003232049254,23.414589366099875,-25.00418979720308,-24.96600039046108,1787.1881752666668
0.5,ntdpl,6,0.05203399807214737,0.05237543831268946,8.646729755607291,8.498780669209955,-12.83694999115725,-12.780695252299784,1462.012735033335
0.5,ntdpl,7,0.008327247574925423,0.008426805337270101,20.43197953381934,18.63409416843159,-21.61753061339702,-21.516504307138728,2145.536340766664
0.5,ntdpl,8,0.02337817909816901,0.023612591127554577,12.83329630108782,12.000301881874854,-19.454209065744664,-19.366302708230602,2520.057010033333
0.5,ntdpl,9,0.017438532784581184,0.017638944710294407,23.111396872661103,20.91207539406194,-19.60400818895061,-19.505820825930048,1006.1559213666673
0.5,ntdpl,10,0.018247352292140324,0.01845383954544862,8.520617378148232,7.725303179549918,-20.162286190817838,-20.06333204697081,1216.4123916
0.5,ntdpl,11,0.027592840294043224,0.02775054859618346,9.16517815252597,8.790333193532405,-18.761640802672808,-18.713406590935087,1174.7317957666626
