domain,dataset,unit_id,unit_label,source_path,raw_shape,processed_shape,rank,seed,tucker_rmse,ntdpl_rmse,rmse_gain_pct,tucker_sam,ntdpl_sam,sam_gain_pct,d_link_db,diagnostic_label,tucker_params,ntdpl_params,runtime_tucker,runtime_ntdpl,status,notes
Action video,KTH-Action,kth_person01_handclapping_d2_s1,person01_handclapping_d2 seg1,C:\Users\mrkys\workspace\NTD-PL\data\KTH-Action\handclapping\person01_handclapping_d2_uncomp.avi,550x120x160x3,24x72x96x3,"(12,18,18,3)",0,0.033266566693782806,0.031797293573617935,4.416665938777096,0.0069507794475698655,0.0059353570998581014,14.608755109713293,0.12198922426274247,moderate,14985,14990,0.2798711999785155,7.7011601000558585,ok,action=handclapping; segment=1-162; raw_frames=550; sampled_frames=24; link_refresh_rmse=0.032802619; p_max=4
Action video,KTH-Action,kth_person01_handclapping_d2_s2,person01_handclapping_d2 seg2,C:\Users\mrkys\workspace\NTD-PL\data\KTH-Action\handclapping\person01_handclapping_d2_uncomp.avi,550x120x160x3,24x72x96x3,"(12,18,18,3)",0,0.0313718356192112,0.030131837353110313,3.952584353532519,2.0577685052059917e-07,0.0030696972987865542,-1491660.2689614806,0.09332456370568126,moderate,14985,14990,0.25458649988286197,7.77044490003027,ok,action=handclapping; segment=163-282; raw_frames=550; sampled_frames=24; link_refresh_rmse=0.031036569; p_max=4
Action video,KTH-Action,kth_person01_handclapping_d2_s3,person01_handclapping_d2 seg3,C:\Users\mrkys\workspace\NTD-PL\data\KTH-Action\handclapping\person01_handclapping_d2_uncomp.avi,550x120x160x3,24x72x96x3,"(12,18,18,3)",0,0.03366614505648613,0.032298170030117035,4.06335511260307,0.008680967795101082,0.004300568913977387,50.45979877492091,0.1377082468558561,moderate,14985,14990,0.2255337000824511,7.800821099895984,ok,action=handclapping; segment=358-472; raw_frames=550; sampled_frames=24; link_refresh_rmse=0.033136602; p_max=4
Action video,KTH-Action,kth_person01_handclapping_d2_s4,person01_handclapping_d2 seg4,C:\Users\mrkys\workspace\NTD-PL\data\KTH-Action\handclapping\person01_handclapping_d2_uncomp.avi,550x120x160x3,24x72x96x3,"(12,18,18,3)",0,0.029494833201169968,0.028253452852368355,4.208806133381935,0.00217033645006044,0.003965417228823085,-82.70979270115726,0.12116343892821574,moderate,14985,14990,0.2377981001045555,7.958419700153172,ok,action=handclapping; segment=473-550; raw_frames=550; sampled_frames=24; link_refresh_rmse=0.029086253; p_max=4
Action video,KTH-Action,kth_person01_handclapping_d3_s1,person01_handclapping_d3 seg1,C:\Users\mrkys\workspace\NTD-PL\data\KTH-Action\handclapping\person01_handclapping_d3_uncomp.avi,428x120x160x3,24x72x96x3,"(12,18,18,3)",0,0.032804641872644424,0.032198064029216766,1.849061013324091,4.412556775337605e-07,0.0023854852252669476,-540512.9250505641,0.04944210046247492,boundary,14985,14990,0.26099360012449324,7.316590500064194,ok,action=handclapping; segment=1-125; raw_frames=428; sampled_frames=24; link_refresh_rmse=0.032618441; p_max=4
Action video,KTH-Action,kth_person01_handclapping_d3_s2,person01_handclapping_d3 seg2,C:\Users\mrkys\workspace\NTD-PL\data\KTH-Action\handclapping\person01_handclapping_d3_uncomp.avi,428x120x160x3,24x72x96x3,"(12,18,18,3)",0,0.03185335919260979,0.03136904165148735,1.52045986168643,9.935271693084118e-07,0.0016386651535190073,-164834.10589462513,0.028137168234311765,boundary,14985,14990,0.2440212001092732,7.260823699878529,ok,action=handclapping; segment=126-225; raw_frames=428; sampled_frames=24; link_refresh_rmse=0.03175034; p_max=4
Action video,KTH-Action,kth_person01_handclapping_d3_s3,person01_handclapping_d3 seg3,C:\Users\mrkys\workspace\NTD-PL\data\KTH-Action\handclapping\person01_handclapping_d3_uncomp.avi,428x120x160x3,24x72x96x3,"(12,18,18,3)",0,0.02802741527557373,0.02772700786590576,1.071834154931075,3.3277023827349105e-07,0.0019316397807397734,-580372.5178434475,0.015291438118078617,boundary,14985,14990,0.23926590010523796,7.094525800086558,ok,action=handclapping; segment=226-330; raw_frames=428; sampled_frames=24; link_refresh_rmse=0.027978117; p_max=4
Action video,KTH-Action,kth_person01_handclapping_d3_s4,person01_handclapping_d3 seg4,C:\Users\mrkys\workspace\NTD-PL\data\KTH-Action\handclapping\person01_handclapping_d3_uncomp.avi,428x120x160x3,24x72x96x3,"(12,18,18,3)",0,0.029391948133707047,0.029026182368397713,1.2444420616334346,4.5282732021955447e-07,0.00189721804553963,-418871.6390388635,0.021240203204421056,boundary,14985,14990,0.22904090001247823,7.153298899997026,ok,action=handclapping; segment=331-428; raw_frames=428; sampled_frames=24; link_refresh_rmse=0.029320162; p_max=4
Action video,KTH-Action,kth_person01_handclapping_d4_s1,person01_handclapping_d4 seg1,C:\Users\mrkys\workspace\NTD-PL\data\KTH-Action\handclapping\person01_handclapping_d4_uncomp.avi,390x120x160x3,24x72x96x3,"(12,18,18,3)",0,0.027130145579576492,0.024894628673791885,8.239973866809983,0.022787237484753413,0.00391028066592228,82.84004075290571,0.2121772991121218,effective,14985,14990,0.2422559999395162,7.45105140004307,ok,action=handclapping; segment=1-110; raw_frames=390; sampled_frames=24; link_refresh_rmse=0.026475444; p_max=4
Action video,KTH-Action,kth_person01_handclapping_d4_s2,person01_handclapping_d4 seg2,C:\Users\mrkys\workspace\NTD-PL\data\KTH-Action\handclapping\person01_handclapping_d4_uncomp.avi,390x120x160x3,24x72x96x3,"(12,18,18,3)",0,0.022891424596309662,0.02121623232960701,7.317990453825711,0.015193650226133741,0.003119747416109704,79.46676822437571,0.17152167896562184,effective,14985,14990,0.2292829998768866,7.277844100026414,ok,action=handclapping; segment=111-216; raw_frames=390; sampled_frames=24; link_refresh_rmse=0.022443818; p_max=4
