domain,dataset,unit_id,unit_label,source_path,raw_shape,processed_shape,rank,seed,tucker_rmse,ntdpl_rmse,rmse_gain_pct,tucker_sam,ntdpl_sam,sam_gain_pct,d_link_db,diagnostic_label,tucker_params,ntdpl_params,runtime_tucker,runtime_ntdpl,status,notes
Material reflectance,BRDF,brdf_polyurethane-foam,polyurethane foam,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\polyurethane-foam.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0121490024030208,0.0113137895241379,6.874744536022222,,,,0.0526666358311969,effective,6406,6411,0.0788705998566001,1.7350743000861255,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.01207556; p_max=4
Material reflectance,BRDF,brdf_pure-rubber,pure rubber,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\pure-rubber.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0032473891042172,0.003347123041749,-3.071203798836058,,,,0.0027972617143709,boundary,6406,6411,0.0627643000334501,1.6988212999422103,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0032463435; p_max=4
Material reflectance,BRDF,brdf_purple-paint,purple paint,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\purple-paint.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0024702686350792,0.0026019362267106,-5.330092029735367,,,,0.0093010055704288,boundary,6406,6411,0.0739478999748826,1.7670169998891652,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0024676248; p_max=4
Material reflectance,BRDF,brdf_pvc,pvc,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\pvc.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.00246177543886,0.0025234145577996,-2.503848156360701,,,,0.0027894303624586,boundary,6406,6411,0.0602759001776576,1.770376699976623,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.002460985; p_max=4
Material reflectance,BRDF,brdf_red-fabric,red fabric,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\red-fabric.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0114967338740825,0.0113732488825917,1.074087587338321,,,,0.0198415912087398,moderate,6406,6411,0.0634121999610215,1.7996823999565097,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.011470501; p_max=4
Material reflectance,BRDF,brdf_red-fabric2,red fabric2,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\red-fabric2.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0095541756600141,0.0094841318204998,0.7331227937058022,,,,0.0261145368632307,moderate,6406,6411,0.0668943000491708,1.8150460999459028,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0095254937; p_max=4
Material reflectance,BRDF,brdf_red-metallic-paint,red metallic paint,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\red-metallic-paint.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0039521506987512,0.0039150160737335,0.9396054920015235,,,,0.0379881224673134,moderate,6406,6411,0.0575750998686999,1.8665088000707328,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0039349035; p_max=4
Material reflectance,BRDF,brdf_red-phenolic,red phenolic,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\red-phenolic.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0019857969600707,0.0017390301218256,12.426589586294089,,,,0.3394759880543021,effective,6406,6411,0.0591303000692278,1.8725947998464108,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0019096819; p_max=4
Material reflectance,BRDF,brdf_red-plastic,red plastic,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\red-plastic.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.007121801842004,0.0071944002993404,-1.0193832817454065,,,,0.0022117997098215,boundary,6406,6411,0.0915145999751985,1.7144011999480426,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0071199886; p_max=4
Material reflectance,BRDF,brdf_red-specular-plastic,red specular plastic,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\red-specular-plastic.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.006786701735109,0.0065750987268984,3.1179064068189475,,,,0.117463484125693,effective,6406,6411,0.0824698000214994,1.6844996998552233,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0066955397; p_max=4
Material reflectance,BRDF,brdf_silicon-nitrade,silicon nitrade,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\silicon-nitrade.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0055844667367637,0.0054074423387646,3.16994274195707,,,,0.0533141147759667,effective,6406,6411,0.0602438999339938,1.6656192999798805,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0055502942; p_max=4
Material reflectance,BRDF,brdf_silver-metallic-paint,silver metallic paint,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\silver-metallic-paint.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0074580744840204,0.0074691413901746,-0.1483882492440572,,,,0.0053359240135002,boundary,6406,6411,0.0776561999227851,1.788319299928844,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0074534942; p_max=4
Material reflectance,BRDF,brdf_silver-metallic-paint2,silver metallic paint2,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\silver-metallic-paint2.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0093993889167904,0.0094305733218789,-0.3317705583255396,,,,0.005390917015124,boundary,6406,6411,0.0606007000897079,1.738306599901989,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.009393557; p_max=4
Material reflectance,BRDF,brdf_silver-paint,silver paint,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\silver-paint.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0024394153151661,0.0025335082318633,-3.857191356973026,,,,0.0360087141939296,moderate,6406,6411,0.0720584001392126,1.8018233999609947,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0024293233; p_max=4
Material reflectance,BRDF,brdf_special-walnut-224,special walnut 224,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\special-walnut-224.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.00348582980223,0.0035909286234527,-3.0150301989944244,,,,0.004848014753192,boundary,6406,6411,0.080880899913609,1.6927213999442756,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0034838847; p_max=4
Material reflectance,BRDF,brdf_specular-black-phenolic,specular black phenolic,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\specular-black-phenolic.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0030219620093703,0.0030298784840852,-0.2619647331875208,,,,0.0014790903235017,boundary,6406,6411,0.0580502999946475,1.7784484000876546,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0030214475; p_max=4
Material reflectance,BRDF,brdf_specular-blue-phenolic,specular blue phenolic,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\specular-blue-phenolic.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0035010466817766,0.0035244680475443,-0.6689818187694643,,,,7.16275373882367e-05,boundary,6406,6411,0.065227499930188,1.8037272000219675,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0035010178; p_max=4
Material reflectance,BRDF,brdf_specular-green-phenolic,specular green phenolic,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\specular-green-phenolic.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0036637384910136,0.0035449953284114,3.241038160704902,,,,0.0497344123553494,moderate,6406,6411,0.0744968000799417,1.8196986999828368,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0036428203; p_max=4
Material reflectance,BRDF,brdf_specular-maroon-phenolic,specular maroon phenolic,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\specular-maroon-phenolic.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0029394046869128,0.0025347471237182,13.766650267528272,,,,0.2443928760731076,effective,6406,6411,0.0599384999368339,1.7849506000056865,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.002857852; p_max=4
Material reflectance,BRDF,brdf_specular-orange-phenolic,specular orange phenolic,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\specular-orange-phenolic.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0029764713253825,0.002997012110427,-0.6901052554837366,,,,1.222997455741161e-05,boundary,6406,6411,0.0715733000542968,1.814326700055972,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0029764671; p_max=4
Material reflectance,BRDF,brdf_specular-red-phenolic,specular red phenolic,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\specular-red-phenolic.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0045450823381543,0.0037259685341268,18.02197942931144,,,,0.4748415302901566,effective,6406,6411,0.0780358999036252,1.8097875001840291,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0043032807; p_max=4
Material reflectance,BRDF,brdf_specular-violet-phenolic,specular violet phenolic,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\specular-violet-phenolic.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0035448193084448,0.0035708339419215,-0.7338775608324872,,,,0.0008346906262897,boundary,6406,6411,0.0748263001441955,1.8067654999904332,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0035444787; p_max=4
Material reflectance,BRDF,brdf_specular-white-phenolic,specular white phenolic,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\specular-white-phenolic.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0036006867885589,0.0029335671570152,18.52756628717337,,,,0.495406446777588,effective,6406,6411,0.066065700026229,1.804407800082117,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0034010657; p_max=4
Material reflectance,BRDF,brdf_specular-yellow-phenolic,specular yellow phenolic,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\specular-yellow-phenolic.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0055209137499332,0.0052999039180576,4.003138644907015,,,,0.1218004386026632,effective,6406,6411,0.063722199993208,1.7820149001199752,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0054440354; p_max=4
Material reflectance,BRDF,brdf_ss440,ss440,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\ss440.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0045214784331619,0.004061616025865,10.170620386555813,,,,0.3421834646476484,effective,6406,6411,0.0558270998299121,1.8637115000747144,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0043468163; p_max=4
Material reflectance,BRDF,brdf_steel,steel,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\steel.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0064389524050056,0.0049159987829625,23.65219567175518,,,,0.9770617312667936,effective,6406,6411,0.0609053000807762,1.8365521000232548,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0057538976; p_max=4
Material reflectance,BRDF,brdf_teflon,teflon,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\teflon.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0037315553054213,0.0037095316220074,0.590201179166936,,,,0.1218968358011903,effective,6406,6411,0.0812018001452088,1.731835100101307,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0036795528; p_max=4
Material reflectance,BRDF,brdf_tungsten-carbide,tungsten carbide,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\tungsten-carbide.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0045106774196028,0.0044435774907469,1.487579860273041,,,,0.0359319846547063,moderate,6406,6411,0.0678750998340547,1.8380307001061735,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0044920561; p_max=4
Material reflectance,BRDF,brdf_two-layer-gold,two layer gold,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\two-layer-gold.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0034218770451843,0.0032810624688863,4.115126710825789,,,,0.0592844788352015,effective,6406,6411,0.0740249999798834,1.8281360000837596,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.003398601; p_max=4
Material reflectance,BRDF,brdf_two-layer-silver,two layer silver,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\two-layer-silver.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0025182801764458,0.002536698943004,-0.7314025949314951,,,,0.0001389312602837,boundary,6406,6411,0.056955800158903,1.7757739000953734,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0025182399; p_max=4
Material reflectance,BRDF,brdf_violet-acrylic,violet acrylic,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\violet-acrylic.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0022504706867039,0.0022148536518216,1.582648247441623,,,,0.0142909864731613,boundary,6406,6411,0.0742756000254303,1.8198023999575528,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.002246771; p_max=4
Material reflectance,BRDF,brdf_violet-rubber,violet rubber,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\violet-rubber.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0054272646084427,0.0055134557187557,-1.5881132859978435,,,,0.0085074961169967,boundary,6406,6411,0.0737026999704539,1.8136485998984424,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0054219514; p_max=4
Material reflectance,BRDF,brdf_white-acrylic,white acrylic,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\white-acrylic.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0040312833152711,0.0034039926249533,15.560570698206044,,,,0.421118878982348,effective,6406,6411,0.1990353998262435,1.884014900075272,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0038404965; p_max=4
Material reflectance,BRDF,brdf_white-diffuse-bball,white diffuse bball,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\white-diffuse-bball.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0032194140367209,0.0032822107896208,-1.9505646736834248,,,,0.0502195186770356,effective,6406,6411,0.0757508999668061,1.7526759000029415,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0032008539; p_max=4
Material reflectance,BRDF,brdf_white-fabric,white fabric,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\white-fabric.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0218562930822372,0.01933279260993,11.545875884863891,,,,0.0922622568370456,effective,6406,6411,0.0989873998332768,1.7460120001342148,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.021625362; p_max=4
Material reflectance,BRDF,brdf_white-fabric2,white fabric2,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\white-fabric2.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0218511521816253,0.0189828779548406,13.12642099118525,,,,0.0901561326007424,effective,6406,6411,0.0899088999722153,1.7942055000457913,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.021625519; p_max=4
Material reflectance,BRDF,brdf_white-marble,white marble,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\white-marble.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.002779042115435,0.0026586141902953,4.333432892966971,,,,0.0942092154081075,effective,6406,6411,0.0609494999516755,1.727422600146383,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0027490628; p_max=4
Material reflectance,BRDF,brdf_white-paint,white paint,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\white-paint.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0059788655489683,0.0059929662384092,-0.2358422233361444,,,,0.0134354618668093,boundary,6406,6411,0.0698474999517202,1.7145102999638766,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0059696245; p_max=4
Material reflectance,BRDF,brdf_yellow-matte-plastic,yellow matte plastic,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\yellow-matte-plastic.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0033124724868685,0.0029412207659333,11.207692211991022,,,,0.8496265232065535,effective,6406,6411,0.0686349999159574,1.664813800016418,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0030037996; p_max=4
Material reflectance,BRDF,brdf_yellow-paint,yellow paint,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\yellow-paint.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0040088254027068,0.0040509793907403,-1.0515296576665485,,,,0.0221392108964663,moderate,6406,6411,0.0639378000050783,1.622514600167051,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0039986204; p_max=4
Material reflectance,BRDF,brdf_yellow-phenolic,yellow phenolic,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\yellow-phenolic.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0048984820023179,0.004901641048491,-0.0644903088671322,,,,0.0062627238671245,boundary,6406,6411,0.0639476000797003,1.691067700041458,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0048949514; p_max=4
Material reflectance,BRDF,brdf_yellow-plastic,yellow plastic,C:\Users\mrkys\workspace\NTD-PL\data\BRDFDatabase\brdfs\yellow-plastic.binary,90x90x180x3,32x32x64x3,"(12,12,16,2)",0,0.0064326259307563,0.0065113930031657,-1.22449328248332,,,,0.0002684916176968,boundary,6406,6411,0.0579870999790728,1.717929400037974,ok,MERL binary; official RGB scales; clamped_invalid_or_negative=42870; link_refresh_rmse=0.0064324271; p_max=4
Spectral natural scenes,Harvard HS,harvard_img3,img3,C:\Users\mrkys\workspace\NTD-PL\data\CZ_hsdbi\img3.mat,1040x1392x31,128x128x31,"(32,32,8)",0,0.008775046095252,0.0088373506441712,-0.7100196197591756,5.380984264106287,5.075544994029732,5.676271386147312,0.0023077224338555,boundary,16632,16637,0.2340245998930186,4.684977299999446,ok,mat_variable=ref; mask_zeroed=True; link_refresh_rmse=0.008772715; p_max=4
Spectral natural scenes,Harvard HS,harvard_img4,img4,C:\Users\mrkys\workspace\NTD-PL\data\CZ_hsdbi\img4.mat,1040x1392x31,128x128x31,"(32,32,8)",0,0.0041978666558861,0.0043731979094445,-4.17667515266477,3.9778627834626423,3.5328933941695757,11.18614224560384,0.0049548130237406,boundary,16632,16637,0.2028119000606238,4.568828300107271,ok,mat_variable=ref; mask_zeroed=True; link_refresh_rmse=0.0041954727; p_max=4
Spectral natural scenes,Harvard HS,harvard_img5,img5,C:\Users\mrkys\workspace\NTD-PL\data\CZ_hsdbi\img5.mat,1040x1392x31,128x128x31,"(32,32,8)",0,0.0043793343938887,0.0046478803269565,-6.132117552899135,4.090995762727276,4.110052823822129,-0.4658294019387685,0.0028164637599852,boundary,16632,16637,0.283106200164184,4.853990100091323,ok,mat_variable=ref; mask_zeroed=True; link_refresh_rmse=0.0043779146; p_max=4
Spectral natural scenes,Harvard HS,harvard_img6,img6,C:\Users\mrkys\workspace\NTD-PL\data\CZ_hsdbi\img6.mat,1040x1392x31,128x128x31,"(32,32,8)",0,0.0095665119588375,0.0094157336279749,1.576105601616205,7.045144274034497,6.5187024681231485,7.472406318939363,0.0277704595485328,moderate,16632,16637,0.2535608999896794,4.755784900160506,ok,mat_variable=ref; mask_zeroed=True; link_refresh_rmse=0.0095359748; p_max=4
Spectral natural scenes,Harvard HS,harvard_imga3,imga3,C:\Users\mrkys\workspace\NTD-PL\data\CZ_hsdbi\imga3.mat,1040x1392x31,128x128x31,"(32,32,8)",0,0.0211574994027614,0.0195238273590803,7.721479805254865,5.782977045954168,5.474429793898954,5.33543968103897,0.0584257268981075,effective,16632,16637,0.3875504999887198,4.712643099948764,ok,mat_variable=ref; mask_zeroed=True; link_refresh_rmse=0.021015661; p_max=4
Spectral natural scenes,Harvard HS,harvard_imga4,imga4,C:\Users\mrkys\workspace\NTD-PL\data\CZ_hsdbi\imga4.mat,1040x1392x31,128x128x31,"(32,32,8)",0,0.0116093913093209,0.0108743207529187,6.3316890336191385,6.184852037894553,5.754405752656068,6.959686062029347,0.0696486139352586,effective,16632,16637,0.3019526000134647,4.770942599978298,ok,mat_variable=ref; mask_zeroed=True; link_refresh_rmse=0.011516673; p_max=4
Spectral natural scenes,Harvard HS,harvard_imga8,imga8,C:\Users\mrkys\workspace\NTD-PL\data\CZ_hsdbi\imga8.mat,1040x1392x31,128x128x31,"(32,32,8)",0,0.0060203508473932,0.0061170919798314,-1.6069019047298607,5.620488536233667,5.492397712823075,2.278998037000304,0.0136799223857948,moderate,16632,16637,0.2808564999140799,3.9778197000268847,ok,mat_variable=ref; mask_zeroed=True; link_refresh_rmse=0.0060108765; p_max=4
Spectral natural scenes,Harvard HS,harvard_imgc3,imgc3,C:\Users\mrkys\workspace\NTD-PL\data\CZ_hsdbi\imgc3.mat,1040x1392x31,128x128x31,"(32,32,8)",0,0.0055171512067317,0.0058685834519565,-6.369813551528394,1.4315722338896797,1.4729560819435954,-2.89079706033926,0.0005117263382361,boundary,16632,16637,0.2674591999966651,4.714854000136256,ok,mat_variable=ref; mask_zeroed=True; link_refresh_rmse=0.0055168262; p_max=4
Spectral natural scenes,Harvard HS,harvard_imgc6,imgc6,C:\Users\mrkys\workspace\NTD-PL\data\CZ_hsdbi\imgc6.mat,1040x1392x31,128x128x31,"(32,32,8)",0,0.0091810747981071,0.0092809638008475,-1.087988116173252,2.5518110804576253,2.5399651595311457,0.4642162194998877,0.0035083328859033,boundary,16632,16637,0.2115813000127673,4.885944899870083,ok,mat_variable=ref; mask_zeroed=True; link_refresh_rmse=0.0091773672; p_max=4
Spectral natural scenes,Harvard HS,harvard_imgd0,imgd0,C:\Users\mrkys\workspace\NTD-PL\data\CZ_hsdbi\imgd0.mat,1040x1392x31,128x128x31,"(32,32,8)",0,0.0194246582686901,0.018115047365427,6.742002279515031,2.8557610867864938,2.6825963811307947,6.063697220923911,0.1617680394426618,effective,16632,16637,0.2978891001548618,4.868105200119317,ok,mat_variable=ref; mask_zeroed=True; link_refresh_rmse=0.019066237; p_max=4
Spectral natural scenes,Harvard HS,harvard_imgd1,imgd1,C:\Users\mrkys\workspace\NTD-PL\data\CZ_hsdbi\imgd1.mat,1040x1392x31,128x128x31,"(32,32,8)",0,0.0095033943653106,0.0092437323182821,2.732308447351833,5.72207697144102,5.120216295328958,10.518220553759733,0.023829880397009,moderate,16632,16637,0.299780200002715,4.764892499893904,ok,mat_variable=ref; mask_zeroed=True; link_refresh_rmse=0.0094773574; p_max=4
Spectral natural scenes,Harvard HS,harvard_imgd5,imgd5,C:\Users\mrkys\workspace\NTD-PL\data\CZ_hsdbi\imgd5.mat,1040x1392x31,128x128x31,"(32,32,8)",0,0.0096886716783046,0.0096464734524488,0.4355419118011768,3.6588324621312136,3.475585213483788,5.00835308924441,0.0057487269030896,boundary,16632,16637,0.3142470000311732,4.853828000137582,ok,mat_variable=ref; mask_zeroed=True; link_refresh_rmse=0.0096822614; p_max=4
Spectral natural scenes,Harvard HS,harvard_imgd6,imgd6,C:\Users\mrkys\workspace\NTD-PL\data\CZ_hsdbi\imgd6.mat,1040x1392x31,128x128x31,"(32,32,8)",0,0.0091821448877453,0.0091392332687973,0.4673376370400475,6.431100158650851,6.130228759703141,4.678381482567807,0.0127855023045338,moderate,16632,16637,0.3643165999092161,4.077063200064004,ok,mat_variable=ref; mask_zeroed=True; link_refresh_rmse=0.0091686388; p_max=4
Spectral natural scenes,Harvard HS,harvard_imgg0,imgg0,C:\Users\mrkys\workspace\NTD-PL\data\CZ_hsdbi\imgg0.mat,1040x1392x31,128x128x31,"(32,32,8)",0,0.0191142112016677,0.0182087402790784,4.737160812109769,5.463057941068015,5.448000748057274,0.2756184022422565,0.0445623889977028,effective,16632,16637,0.2613357999362051,4.568577999947593,ok,mat_variable=ref; mask_zeroed=True; link_refresh_rmse=0.019016398; p_max=4
Spectral natural scenes,Harvard HS,harvard_imgg1,imgg1,C:\Users\mrkys\workspace\NTD-PL\data\CZ_hsdbi\imgg1.mat,1040x1392x31,128x128x31,"(32,32,8)",0,0.0082754828035831,0.0081939678639173,0.9850173289043604,5.853911275940796,5.446339210640435,6.962388838646326,0.008226706660258,boundary,16632,16637,0.2150796998757869,5.053148799808696,ok,mat_variable=ref; mask_zeroed=True; link_refresh_rmse=0.0082676485; p_max=4
Spectral natural scenes,Harvard HS,harvard_imgg2,imgg2,C:\Users\mrkys\workspace\NTD-PL\data\CZ_hsdbi\imgg2.mat,1040x1392x31,128x128x31,"(32,32,8)",0,0.0035453829914331,0.003836955409497,-8.224003408613894,3.684795401859331,3.893464043955806,-5.662964136114089,0.0017815901874593,boundary,16632,16637,0.3098915000446141,4.937216300051659,ok,mat_variable=ref; mask_zeroed=True; link_refresh_rmse=0.0035446559; p_max=4
Spectral natural scenes,Harvard HS,harvard_imgg3,imgg3,C:\Users\mrkys\workspace\NTD-PL\data\CZ_hsdbi\imgg3.mat,1040x1392x31,128x128x31,"(32,32,8)",0,0.0064169629476964,0.00661162706092,-3.033586368040865,2.166569939372834,2.1714032676657364,-0.2230866497806854,0.0027536350342255,boundary,16632,16637,0.2277529998682439,4.86189529998228,ok,mat_variable=ref; mask_zeroed=True; link_refresh_rmse=0.0064149289; p_max=4
Spectral natural scenes,Harvard HS,harvard_imgg4,imgg4,C:\Users\mrkys\workspace\NTD-PL\data\CZ_hsdbi\imgg4.mat,1040x1392x31,128x128x31,"(32,32,8)",0,0.0093553336337208,0.0087885484099388,6.058418074360394,5.188890807917395,4.861537170145267,6.308740150643373,0.0351719142342999,effective,16632,16637,0.270519700134173,4.846581500023603,ok,mat_variable=ref; mask_zeroed=True; link_refresh_rmse=0.0093175275; p_max=4
