scene_id,scene_name,target_shape,rank,snr,snr_value,method,params,fit_time_sec,RMSE,SAM,NMSE_dB
10,fake_and_real_food,"(128, 128)","(12, 12, 6)",20 dB,20.0,Tucker,4122,0.3846685000171419,0.0322456955909729,19.902859584393678,-12.809692626281514
10,fake_and_real_food,"(128, 128)","(12, 12, 6)",20 dB,20.0,NTD-PL,4127,1.6160806000116281,0.029672740027308464,18.105167868820793,-13.531974923832452
10,fake_and_real_food,"(128, 128)","(12, 12, 6)",10 dB,10.0,Tucker,4122,0.45612059999257326,0.03246062994003296,20.485994085195813,-12.751989497265786
10,fake_and_real_food,"(128, 128)","(12, 12, 6)",10 dB,10.0,NTD-PL,4127,1.6572455000132322,0.0298964511603117,18.274910230768924,-13.466735137575407
11,fake_and_real_lemon_slices,"(128, 128)","(12, 12, 6)",Clean,999.0,Tucker,4122,0.46821179997641593,0.029859427362680435,23.121605666750227,-12.062253095644984
11,fake_and_real_lemon_slices,"(128, 128)","(12, 12, 6)",Clean,999.0,NTD-PL,4127,1.6400599000044167,0.027074458077549934,21.56273141822253,-12.91268705886809
11,fake_and_real_lemon_slices,"(128, 128)","(12, 12, 6)",40 dB,40.0,Tucker,4122,0.4806207999936305,0.029859567061066628,23.151572058360507,-12.062212517488584
11,fake_and_real_lemon_slices,"(128, 128)","(12, 12, 6)",40 dB,40.0,NTD-PL,4127,1.6588444999943022,0.027071330696344376,21.58218534434126,-12.9136904252551
11,fake_and_real_lemon_slices,"(128, 128)","(12, 12, 6)",30 dB,30.0,Tucker,4122,0.4816624000086449,0.02985878847539425,23.086183253051807,-12.062438823584397
11,fake_and_real_lemon_slices,"(128, 128)","(12, 12, 6)",30 dB,30.0,NTD-PL,4127,1.6564971999905538,0.02706870436668396,21.55551916937598,-12.914533229629798
11,fake_and_real_lemon_slices,"(128, 128)","(12, 12, 6)",20 dB,20.0,Tucker,4122,0.4805992000037804,0.029895633459091187,23.81830614502433,-12.051727196989006
11,fake_and_real_lemon_slices,"(128, 128)","(12, 12, 6)",20 dB,20.0,NTD-PL,4127,1.6335355000046548,0.027118366211652756,21.998400899296865,-12.898611865466796
11,fake_and_real_lemon_slices,"(128, 128)","(12, 12, 6)",10 dB,10.0,Tucker,4122,0.47212170000420883,0.03002290427684784,22.65163654930368,-12.014828735838488
11,fake_and_real_lemon_slices,"(128, 128)","(12, 12, 6)",10 dB,10.0,NTD-PL,4127,1.6211814999987837,0.02722819335758686,21.140303447401443,-12.86350548739941
12,fake_and_real_lemons,"(128, 128)","(12, 12, 6)",Clean,999.0,Tucker,4122,0.4571337999950629,0.012205982580780983,6.952079821751059,-21.916354712962004
12,fake_and_real_lemons,"(128, 128)","(12, 12, 6)",Clean,999.0,NTD-PL,4127,1.6369306999840774,0.011721974238753319,6.657429583633063,-22.267794937804453
12,fake_and_real_lemons,"(128, 128)","(12, 12, 6)",40 dB,40.0,Tucker,4122,0.44210020001628436,0.012206296436488628,6.951851290392168,-21.91613149090566
12,fake_and_real_lemons,"(128, 128)","(12, 12, 6)",40 dB,40.0,NTD-PL,4127,1.659154299995862,0.011722543276846409,6.658389959446563,-22.267373258239665
12,fake_and_real_lemons,"(128, 128)","(12, 12, 6)",30 dB,30.0,Tucker,4122,0.4744313000119291,0.012213830836117268,6.968447509558089,-21.910771634637747
12,fake_and_real_lemons,"(128, 128)","(12, 12, 6)",30 dB,30.0,NTD-PL,4127,1.611350899998797,0.011725496500730515,6.6604349749486245,-22.265185068247817
12,fake_and_real_lemons,"(128, 128)","(12, 12, 6)",20 dB,20.0,Tucker,4122,0.4730868000187911,0.012274240143597126,7.084833276098434,-21.867917216347298
12,fake_and_real_lemons,"(128, 128)","(12, 12, 6)",20 dB,20.0,NTD-PL,4127,1.6301221000030637,0.011785359121859074,6.741135505225224,-22.22095339235512
12,fake_and_real_lemons,"(128, 128)","(12, 12, 6)",10 dB,10.0,Tucker,4122,0.4781294999993406,0.012945148162543774,8.460113822342263,-21.405668927072078
12,fake_and_real_lemons,"(128, 128)","(12, 12, 6)",10 dB,10.0,NTD-PL,4127,1.6202650000050198,0.012374588288366795,7.759700901094429,-21.797194259369842
13,fake_and_real_peppers,"(128, 128)","(12, 12, 6)",Clean,999.0,Tucker,4122,0.4337236999999732,0.022336507216095924,16.666888369018018,-16.7587530612718
13,fake_and_real_peppers,"(128, 128)","(12, 12, 6)",Clean,999.0,NTD-PL,4127,1.5318265999958385,0.020780205726623535,15.953607930935041,-17.38606131797503
13,fake_and_real_peppers,"(128, 128)","(12, 12, 6)",40 dB,40.0,Tucker,4122,0.45961040002293885,0.022336872294545174,16.668625297915362,-16.75861116062593
13,fake_and_real_peppers,"(128, 128)","(12, 12, 6)",40 dB,40.0,NTD-PL,4127,1.6559161999903154,0.020779427140951157,15.952270551831539,-17.386387022800637
13,fake_and_real_peppers,"(128, 128)","(12, 12, 6)",30 dB,30.0,Tucker,4122,0.4609823999926448,0.022340834140777588,16.66168196668438,-16.75707049479815
13,fake_and_real_peppers,"(128, 128)","(12, 12, 6)",30 dB,30.0,NTD-PL,4127,1.6691431000072043,0.020783452317118645,15.928534423711678,-17.384704698889934
13,fake_and_real_peppers,"(128, 128)","(12, 12, 6)",20 dB,20.0,Tucker,4122,0.4804757999954745,0.02237786166369915,16.848097326824146,-16.742686418685963
13,fake_and_real_peppers,"(128, 128)","(12, 12, 6)",20 dB,20.0,NTD-PL,4127,1.5939117999805603,0.020808139815926552,16.015759142929674,-17.374392840173172
13,fake_and_real_peppers,"(128, 128)","(12, 12, 6)",10 dB,10.0,Tucker,4122,0.4503756999911275,0.02274468168616295,17.613513400434925,-16.601460698870508
13,fake_and_real_peppers,"(128, 128)","(12, 12, 6)",10 dB,10.0,NTD-PL,4127,1.644081600010395,0.021208807826042175,16.419243791871786,-17.20873312974001
