domain,dataset,unit_id,unit_label,shape,rank,seed,tucker_rmse,ntdpl_rmse,rmse_gain_pct,tucker_sam,ntdpl_sam,sam_gain_pct,d_link_db,diagnostic_label,tucker_params,ntdpl_params,runtime_tucker,runtime_ntdpl,status,notes
Natural images,CIFAR-10,cifar10_test_06040,class2_test6040,32x32x3,"(20,20,3)",0,0.010783026926219463,0.009911227971315384,8.084918649180567,2.2501378499813467,2.067301796108018,8.125549013579084,0.03874982039461382,effective,2489,2494,0.0043577998876571655,0.09706429997459054,ok,link_refresh_rmse=0.010735028; p_max=4
Natural images,CIFAR-10,cifar10_test_06046,class2_test6046,32x32x3,"(20,20,3)",0,0.003156314603984356,0.0031734739895910025,-0.5436525745876373,0.23269447540429064,0.2328403851143483,-0.06270441522264038,-0.0015632372880645205,boundary,2489,2494,0.002933099865913391,0.09749930002726614,ok,link_refresh_rmse=0.0031568827; p_max=4
Natural images,CIFAR-10,cifar10_test_06060,class3_test6060,32x32x3,"(20,20,3)",0,0.00490565923973918,0.004884643480181694,0.42839827494016747,0.25496499995375255,0.2532102142992617,0.6882457022764409,0.0003429959319729663,boundary,2489,2494,0.008560999995097518,0.08711419999599457,ok,link_refresh_rmse=0.0049054655; p_max=4
Natural images,CIFAR-10,cifar10_test_06068,class5_test6068,32x32x3,"(20,20,3)",0,0.004106474574655294,0.004046012181788683,1.4723673985412855,0.6933771649669722,0.7032995667228982,-1.4310251703196188,0.008534865783428422,boundary,2489,2494,0.003136900020763278,0.0857547998894006,ok,link_refresh_rmse=0.0041024415; p_max=4
Natural images,CIFAR-10,cifar10_test_06078,class2_test6078,32x32x3,"(20,20,3)",0,0.007309130392968655,0.007103375159204006,2.815043961489371,0.4607713435622467,0.4468409321051498,3.023280777272339,0.013440780360920477,moderate,2489,2494,0.004839600063860416,0.09526759991422296,ok,link_refresh_rmse=0.0072978288; p_max=4
Natural images,CIFAR-10,cifar10_test_06079,class3_test6079,32x32x3,"(20,20,3)",0,0.004988028667867184,0.004867872688919306,2.4088870964579887,0.3109336481717101,0.30658356942428067,1.3990376316644708,0.004930726417228314,boundary,2489,2494,0.0033569999504834414,0.08309019985608757,ok,link_refresh_rmse=0.0049851979; p_max=4
Natural images,CIFAR-10,cifar10_test_06100,class1_test6100,32x32x3,"(20,20,3)",0,0.008247965015470982,0.00815522950142622,1.124344173027099,0.7581186741594655,0.7558696312802423,0.29666105794277753,0.002019642325349972,boundary,2489,2494,0.0033548998180776834,0.09762890008278191,ok,link_refresh_rmse=0.0082460474; p_max=4
Natural images,CIFAR-10,cifar10_test_06103,class6_test6103,32x32x3,"(20,20,3)",0,0.007693894673138857,0.0076210941188037395,0.9462119957176006,0.4440826429618463,0.4417184172985351,0.5323841633491416,0.003945225014286572,boundary,2489,2494,0.004932600073516369,0.07814250001683831,ok,link_refresh_rmse=0.0076904008; p_max=4
Natural images,CIFAR-10,cifar10_test_06109,class2_test6109,32x32x3,"(20,20,3)",0,0.00397810572758317,0.003991483245044947,-0.33627858025543267,0.39386523050098765,0.39402196346877005,-0.03979355262789806,0.0001433609323302183,boundary,2489,2494,0.0032181001733988523,0.09526759991422296,ok,link_refresh_rmse=0.0039780401; p_max=4
Natural images,CIFAR-10,cifar10_test_06126,class3_test6126,32x32x3,"(20,20,3)",0,0.006550425663590431,0.006196489557623863,5.40325353104714,0.8361505295249255,0.825718391779303,1.247638717821513,0.020818185499344777,moderate,2489,2494,0.005644500022754073,0.08539359993301332,ok,link_refresh_rmse=0.0065347445; p_max=4
Natural images,CIFAR-10,cifar10_test_06135,class3_test6135,32x32x3,"(20,20,3)",0,0.0019577217753976583,0.0019448291277512908,0.6585536212748493,4.376903654990951e-06,0.0009643066724070498,-21931.70890699086,-0.009639839759671035,boundary,2489,2494,0.0061311000026762486,0.09457489987835288,ok,link_refresh_rmse=0.0019598957; p_max=4
Natural images,CIFAR-10,cifar10_test_06142,class5_test6142,32x32x3,"(20,20,3)",0,0.004832129925489426,0.004838782362639904,-0.1376709081307363,0.46974478874224673,0.46547844542211064,0.9082257903401822,0.000785178331787028,boundary,2489,2494,0.0047412000130862,0.0984450001269579,ok,link_refresh_rmse=0.0048316931; p_max=4
Natural images,CIFAR-10,cifar10_test_06144,class7_test6144,32x32x3,"(20,20,3)",0,0.006324457004666328,0.006288573611527681,0.567375082353655,0.4939675646045824,0.49216018412201534,0.3658905183407867,0.001945669394409601,boundary,2489,2494,0.002869900083169341,0.09371579997241497,ok,link_refresh_rmse=0.0063230405; p_max=4
Natural images,CIFAR-10,cifar10_test_06192,class6_test6192,32x32x3,"(20,20,3)",0,0.013776138424873352,0.013687413185834885,0.6440501416439788,1.178194753320632,1.1766986148868956,0.12698566425624364,0.002267479798073783,boundary,2489,2494,0.0034992999862879515,0.09698639996349812,ok,link_refresh_rmse=0.013772543; p_max=4
Natural images,CIFAR-10,cifar10_test_06194,class1_test6194,32x32x3,"(20,20,3)",0,0.00880530383437872,0.008513597771525383,3.3128449436852216,0.9029126384286955,0.8756920752766607,3.0147504856511604,0.01111685741567334,moderate,2489,2494,0.0031165999826043844,0.1123218999709934,ok,link_refresh_rmse=0.0087940414; p_max=4
Natural images,CIFAR-10,cifar10_test_06200,class3_test6200,32x32x3,"(20,20,3)",0,0.003727701725438237,0.003711710451170802,0.42898481276838485,0.18749638258653412,0.18566778116493599,0.9752729073341918,-0.0028065291041011317,boundary,2489,2494,0.0027201001066714525,0.09812050010077655,ok,link_refresh_rmse=0.0037289064; p_max=4
Natural images,CIFAR-10,cifar10_test_06202,class3_test6202,32x32x3,"(20,20,3)",0,0.004871868062764406,0.004862925037741661,0.18356459796390015,0.3644797609232828,0.3664625548599126,-0.5440065949360362,0.0010046144216782841,boundary,2489,2494,0.0038255001418292522,0.10470020002685487,ok,link_refresh_rmse=0.0048713046; p_max=4
Natural images,CIFAR-10,cifar10_test_06204,class4_test6204,32x32x3,"(20,20,3)",0,0.009690257720649242,0.00958232395350933,1.1138379416876865,0.8316609086796818,0.8267421085283604,0.5914429907653506,0.011002031420638256,moderate,2489,2494,0.004441200057044625,0.09557999996468425,ok,link_refresh_rmse=0.0096779913; p_max=4
