domain,dataset,unit_id,unit_label,source_path,raw_shape,processed_shape,rank,seed,tucker_rmse,ntdpl_rmse,rmse_gain_pct,tucker_sam,ntdpl_sam,sam_gain_pct,d_link_db,diagnostic_label,tucker_params,ntdpl_params,runtime_tucker,runtime_ntdpl,status,notes
Action video,UCF101,ucf101_v_ApplyEyeMakeup_g25_c01,ApplyEyeMakeup:v_ApplyEyeMakeup_g25_c01,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyEyeMakeup\v_ApplyEyeMakeup_g25_c01.avi,242x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.044319406151771545,0.043220825493335724,2.4787801864351215,8.370637691329549,7.94996376204166,5.0255899825126775,0.03375582825405418,boundary,14985,14990,0.257309400010854,7.416257200064138,ok,split=train; action=ApplyEyeMakeup; raw_frames=242; sampled_frames=24; link_refresh_rmse=0.044147503; p_max=4
Action video,UCF101,ucf101_v_ApplyEyeMakeup_g25_c02,ApplyEyeMakeup:v_ApplyEyeMakeup_g25_c02,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyEyeMakeup\v_ApplyEyeMakeup_g25_c02.avi,130x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.047760747373104095,0.046409156173467636,2.8299205393037714,8.917361384787103,7.94745421418639,10.876616173203,0.03766602271793178,boundary,14985,14990,0.3096228998620063,7.428360499907285,ok,split=train; action=ApplyEyeMakeup; raw_frames=130; sampled_frames=24; link_refresh_rmse=0.047554083; p_max=4
Action video,UCF101,ucf101_v_ApplyEyeMakeup_g25_c03,ApplyEyeMakeup:v_ApplyEyeMakeup_g25_c03,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyEyeMakeup\v_ApplyEyeMakeup_g25_c03.avi,126x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.04497227072715759,0.04365532845258713,2.928342850553903,8.588291739755618,7.586167171867941,11.668497045213245,0.03383256772360613,boundary,14985,14990,0.23875240003690124,7.566781200002879,ok,split=train; action=ApplyEyeMakeup; raw_frames=126; sampled_frames=24; link_refresh_rmse=0.044797439; p_max=4
Action video,UCF101,ucf101_v_ApplyEyeMakeup_g25_c04,ApplyEyeMakeup:v_ApplyEyeMakeup_g25_c04,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyEyeMakeup\v_ApplyEyeMakeup_g25_c04.avi,178x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.042469676584005356,0.04136603698134422,2.5986531837089104,8.344649752681402,7.680339593121478,7.960911233529722,0.027407438186367546,boundary,14985,14990,0.28030289988964796,7.493258600123227,ok,split=train; action=ApplyEyeMakeup; raw_frames=178; sampled_frames=24; link_refresh_rmse=0.042335879; p_max=4
Action video,UCF101,ucf101_v_ApplyEyeMakeup_g25_c05,ApplyEyeMakeup:v_ApplyEyeMakeup_g25_c05,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyEyeMakeup\v_ApplyEyeMakeup_g25_c05.avi,94x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.04520155489444733,0.044132061302661896,2.3660548719681547,8.661154311744768,7.881465684937005,9.002132957618402,0.030014348363061102,boundary,14985,14990,0.28014750010333955,7.482910399790853,ok,split=train; action=ApplyEyeMakeup; raw_frames=94; sampled_frames=24; link_refresh_rmse=0.045045629; p_max=4
Action video,UCF101,ucf101_v_ApplyEyeMakeup_g25_c06,ApplyEyeMakeup:v_ApplyEyeMakeup_g25_c06,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyEyeMakeup\v_ApplyEyeMakeup_g25_c06.avi,110x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.050866156816482544,0.04968755319714546,2.3170683478001037,8.33519135602476,6.9136092569108785,17.055182519431277,0.035139528632601294,boundary,14985,14990,0.3018847000785172,7.479948300169781,ok,split=train; action=ApplyEyeMakeup; raw_frames=110; sampled_frames=24; link_refresh_rmse=0.050660789; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g01_c01,ApplyLipstick:v_ApplyLipstick_g01_c01,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g01_c01.avi,149x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.04751050844788551,0.044058658182621,7.26544585194423,5.748489543332907,5.130732003585594,10.74643234697691,0.10013216515541219,effective,14985,14990,0.26524269999936223,7.356252399971709,ok,split=train; action=ApplyLipstick; raw_frames=149; sampled_frames=24; link_refresh_rmse=0.046965946; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g01_c02,ApplyLipstick:v_ApplyLipstick_g01_c02,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g01_c02.avi,161x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.04516955092549324,0.04184887558221817,7.351579272400768,5.0374380916596,4.68775224211343,6.941739892052238,0.08420251661733073,moderate,14985,14990,0.25625249999575317,7.788302200147882,ok,split=train; action=ApplyLipstick; raw_frames=161; sampled_frames=24; link_refresh_rmse=0.044733785; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g01_c03,ApplyLipstick:v_ApplyLipstick_g01_c03,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g01_c03.avi,310x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.049902573227882385,0.04682086780667305,6.175443913756885,5.364013902928651,4.8224609620725065,10.09603909789396,0.08779441764989981,moderate,14985,14990,0.22517119999974966,7.751374399987981,ok,split=train; action=ApplyLipstick; raw_frames=310; sampled_frames=24; link_refresh_rmse=0.049400713; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g02_c01,ApplyLipstick:v_ApplyLipstick_g02_c01,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g02_c01.avi,128x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.02564231865108013,0.025162020698189735,1.873067562360101,3.749714571009013,3.7181664565435812,0.8413470910385162,0.07230663448592198,moderate,14985,14990,0.2342593998182565,7.890631499933079,ok,split=train; action=ApplyLipstick; raw_frames=128; sampled_frames=24; link_refresh_rmse=0.025429742; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g02_c02,ApplyLipstick:v_ApplyLipstick_g02_c02,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g02_c02.avi,119x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.029350871220231056,0.028856443241238594,1.684542769727603,3.5184641314403713,3.561853062772568,-1.2331781627239313,0.07514980665579434,moderate,14985,14990,0.24179000011645257,8.057553099934012,ok,split=train; action=ApplyLipstick; raw_frames=119; sampled_frames=24; link_refresh_rmse=0.029098025; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g02_c03,ApplyLipstick:v_ApplyLipstick_g02_c03,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g02_c03.avi,99x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.029805177822709084,0.029278241097927094,1.7679368595496443,3.2954818102481163,3.3726798046158835,-2.342540448188818,0.07339232699320106,moderate,14985,14990,0.24174789991229773,7.832867800025269,ok,split=train; action=ApplyLipstick; raw_frames=99; sampled_frames=24; link_refresh_rmse=0.029554397; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g02_c04,ApplyLipstick:v_ApplyLipstick_g02_c04,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g02_c04.avi,186x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.02702006697654724,0.02673659846186638,1.04910367145613,2.9367705961798816,2.978046889627071,-1.405499411526432,0.04410561368115296,moderate,14985,14990,0.36869850009679794,7.164126500021666,ok,split=train; action=ApplyLipstick; raw_frames=186; sampled_frames=24; link_refresh_rmse=0.026883211; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g03_c02,ApplyLipstick:v_ApplyLipstick_g03_c02,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g03_c02.avi,109x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.07067316770553589,0.06836694478988647,3.2632227909444134,2.5736269930327134,2.644460140694058,-2.7522693790943036,0.07330660127763397,moderate,14985,14990,0.26829449995420873,7.35312099987641,ok,split=train; action=ApplyLipstick; raw_frames=109; sampled_frames=24; link_refresh_rmse=0.070079215; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g03_c03,ApplyLipstick:v_ApplyLipstick_g03_c03,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g03_c03.avi,155x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.06998708844184875,0.06776975840330124,3.1681987176675634,2.398664894766341,2.3997930878536584,-0.047034210146605894,0.08816003509720895,moderate,14985,14990,0.2674869999755174,7.1773590999655426,ok,split=train; action=ApplyLipstick; raw_frames=155; sampled_frames=24; link_refresh_rmse=0.069280326; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g03_c04,ApplyLipstick:v_ApplyLipstick_g03_c04,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g03_c04.avi,143x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.07198581844568253,0.06991570442914963,2.87572477639456,2.3890373281460127,2.420544128079125,-1.31880735231387,0.08385451835593427,moderate,14985,14990,0.2860940999817103,7.300689299823716,ok,split=train; action=ApplyLipstick; raw_frames=143; sampled_frames=24; link_refresh_rmse=0.071294203; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g04_c01,ApplyLipstick:v_ApplyLipstick_g04_c01,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g04_c01.avi,99x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.04757332429289818,0.04701482877135277,1.1739678272362886,5.6774890559645455,5.6955562555654025,-0.3182251770591495,0.01062651205752151,boundary,14985,14990,0.2544482999946922,7.3347306998912245,ok,split=train; action=ApplyLipstick; raw_frames=99; sampled_frames=24; link_refresh_rmse=0.047515158; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g04_c03,ApplyLipstick:v_ApplyLipstick_g04_c03,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g04_c03.avi,151x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.056489985436201096,0.05618412792682648,0.5414366936243048,5.61336187451516,5.919103405923282,-5.446674172142695,0.016477316574824673,boundary,14985,14990,0.26383070019073784,7.345093499869108,ok,split=train; action=ApplyLipstick; raw_frames=151; sampled_frames=24; link_refresh_rmse=0.056382924; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g04_c04,ApplyLipstick:v_ApplyLipstick_g04_c04,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g04_c04.avi,259x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.050747573375701904,0.05042807385325432,0.6295858130638488,5.347660045381902,6.110396072188249,-14.262986433945544,0.01733237934374607,boundary,14985,14990,0.27347579994238913,7.35516869998537,ok,split=train; action=ApplyLipstick; raw_frames=259; sampled_frames=24; link_refresh_rmse=0.050646409; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g04_c05,ApplyLipstick:v_ApplyLipstick_g04_c05,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g04_c05.avi,170x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.05599803477525711,0.05564885586500168,0.6235556509381608,5.923063240350638,6.132162849841768,-3.5302613024059366,0.016409742742427954,boundary,14985,14990,0.2574596998747438,7.486976600019261,ok,split=train; action=ApplyLipstick; raw_frames=170; sampled_frames=24; link_refresh_rmse=0.055892341; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g05_c01,ApplyLipstick:v_ApplyLipstick_g05_c01,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g05_c01.avi,178x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.05639316514134407,0.05464346334338188,3.1026841525506303,9.949837566043907,9.672476094589644,2.787597984522104,0.07186273868816603,moderate,14985,14990,0.24542010016739368,7.336965999798849,ok,split=train; action=ApplyLipstick; raw_frames=178; sampled_frames=24; link_refresh_rmse=0.055928521; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g05_c02,ApplyLipstick:v_ApplyLipstick_g05_c02,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g05_c02.avi,155x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.046859025955200195,0.04394181817770004,6.225498114897146,9.953484903768732,9.704834092238304,2.4981281825853823,0.09083928011793763,effective,14985,14990,0.27531389985233545,7.380372700048611,ok,split=train; action=ApplyLipstick; raw_frames=155; sampled_frames=24; link_refresh_rmse=0.046371516; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g05_c03,ApplyLipstick:v_ApplyLipstick_g05_c03,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g05_c03.avi,114x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.04401780664920807,0.04205487295985222,4.4594082231290955,8.76324551340619,8.682355983220413,0.9230544786407114,0.05841290175786325,moderate,14985,14990,0.3278623998630792,7.30567769985646,ok,split=train; action=ApplyLipstick; raw_frames=114; sampled_frames=24; link_refresh_rmse=0.043722779; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g05_c04,ApplyLipstick:v_ApplyLipstick_g05_c04,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g05_c04.avi,121x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.04707838222384453,0.044841669499874115,4.751039900512024,9.122786955145541,8.825723646238188,3.25627804713558,0.06821535832836628,moderate,14985,14990,0.25964359985664487,7.457535200053826,ok,split=train; action=ApplyLipstick; raw_frames=121; sampled_frames=24; link_refresh_rmse=0.046710096; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g05_c05,ApplyLipstick:v_ApplyLipstick_g05_c05,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g05_c05.avi,157x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.049524806439876556,0.04707872122526169,4.939111105026592,9.682267986507144,9.133211213462637,5.670745468000394,0.07882496430415095,moderate,14985,14990,0.27427850011736155,7.482742199907079,ok,split=train; action=ApplyLipstick; raw_frames=157; sampled_frames=24; link_refresh_rmse=0.049077399; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g06_c01,ApplyLipstick:v_ApplyLipstick_g06_c01,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g06_c01.avi,461x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.052713192999362946,0.051305897533893585,2.669721535340058,5.001123215086058,4.405239388161528,11.914999916959186,0.04508796005087633,moderate,14985,14990,0.35057149990461767,7.417258000001311,ok,split=train; action=ApplyLipstick; raw_frames=461; sampled_frames=24; link_refresh_rmse=0.052440271; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g06_c02,ApplyLipstick:v_ApplyLipstick_g06_c02,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g06_c02.avi,250x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.04789196327328682,0.045948661863803864,4.0576774821150225,6.253260275705781,4.7914372755098436,23.376973542508544,0.0637300304497639,moderate,14985,14990,0.3251755000092089,7.513081399956718,ok,split=train; action=ApplyLipstick; raw_frames=250; sampled_frames=24; link_refresh_rmse=0.047541857; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g06_c03,ApplyLipstick:v_ApplyLipstick_g06_c03,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g06_c03.avi,154x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.04961298406124115,0.047722041606903076,3.8113862532516425,5.169895169545037,4.551739717699395,11.956827586893635,0.06631488836573002,moderate,14985,14990,0.304582699900493,7.40511059993878,ok,split=train; action=ApplyLipstick; raw_frames=154; sampled_frames=24; link_refresh_rmse=0.049235642; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g06_c04,ApplyLipstick:v_ApplyLipstick_g06_c04,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g06_c04.avi,524x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.06489017605781555,0.06259047240018845,3.5439935554776834,6.69069962476732,5.150932012465468,23.01355162623072,0.0928705626325712,effective,14985,14990,0.3060120001900941,7.538541099987924,ok,split=train; action=ApplyLipstick; raw_frames=524; sampled_frames=24; link_refresh_rmse=0.064200059; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g07_c01,ApplyLipstick:v_ApplyLipstick_g07_c01,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g07_c01.avi,271x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.051225434988737106,0.04909202456474304,4.164748282690299,3.0492278154228503,3.336657502846443,-9.42631068658717,0.15247535955627464,effective,14985,14990,0.30129089998081326,7.527017599903047,ok,split=train; action=ApplyLipstick; raw_frames=271; sampled_frames=24; link_refresh_rmse=0.050334051; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g07_c03,ApplyLipstick:v_ApplyLipstick_g07_c03,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g07_c03.avi,227x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.04995982348918915,0.0477885976433754,4.345943788779768,2.9660746582843776,3.147367163185005,-6.112203022073957,0.15625291455642562,effective,14985,14990,0.3442205998580903,7.447938200086355,ok,split=train; action=ApplyLipstick; raw_frames=227; sampled_frames=24; link_refresh_rmse=0.049069118; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g07_c04,ApplyLipstick:v_ApplyLipstick_g07_c04,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g07_c04.avi,164x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.05478210747241974,0.05245006084442139,4.25694945958848,3.177446329142849,3.2387668604570012,-1.9298683584906982,0.16764423687095034,effective,14985,14990,0.33020119997672737,7.482634800020605,ok,split=train; action=ApplyLipstick; raw_frames=164; sampled_frames=24; link_refresh_rmse=0.05373491; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g08_c01,ApplyLipstick:v_ApplyLipstick_g08_c01,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g08_c01.avi,182x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.055466365069150925,0.05362348258495331,3.3225225447891917,8.877334060631284,8.334844680347054,6.1109492622344,0.06399292138037138,moderate,14985,14990,0.33539079991169274,7.539070899831131,ok,split=train; action=ApplyLipstick; raw_frames=182; sampled_frames=24; link_refresh_rmse=0.055059221; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g08_c02,ApplyLipstick:v_ApplyLipstick_g08_c02,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g08_c02.avi,220x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.05949433147907257,0.05775734409689903,2.919584671330465,8.910447384937447,8.326947360243347,6.548493015967641,0.0622629555632085,moderate,14985,14990,0.28453320008702576,7.423023100011051,ok,split=train; action=ApplyLipstick; raw_frames=220; sampled_frames=24; link_refresh_rmse=0.059069384; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g08_c03,ApplyLipstick:v_ApplyLipstick_g08_c03,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g08_c03.avi,271x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.052149418741464615,0.049765996634960175,4.570371375221779,8.59743463603109,6.578901441527986,23.47831975416958,0.06997608016278774,moderate,14985,14990,0.35998430009931326,7.412340899929404,ok,split=train; action=ApplyLipstick; raw_frames=271; sampled_frames=24; link_refresh_rmse=0.051730976; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g08_c04,ApplyLipstick:v_ApplyLipstick_g08_c04,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g08_c04.avi,311x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.052769504487514496,0.0509304441511631,3.485081685363418,7.22238154043152,5.8178479734585995,19.446958861287232,0.05903957565190615,moderate,14985,14990,0.288525199983269,7.4742016000673175,ok,split=train; action=ApplyLipstick; raw_frames=311; sampled_frames=24; link_refresh_rmse=0.052412037; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g09_c01,ApplyLipstick:v_ApplyLipstick_g09_c01,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g09_c01.avi,100x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.051611803472042084,0.04787987470626831,7.23076605489158,17.160204817884747,16.59053106687917,3.3197374801252426,0.22035591086309458,effective,14985,14990,0.26029419992119074,7.8010094000492245,ok,split=train; action=ApplyLipstick; raw_frames=100; sampled_frames=24; link_refresh_rmse=0.050318912; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g09_c02,ApplyLipstick:v_ApplyLipstick_g09_c02,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g09_c02.avi,245x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.04695668816566467,0.04248726740479469,9.518177144652372,19.14908972140398,20.10452119267396,-4.989435451869257,0.3642074314372324,effective,14985,14990,0.23520479979924858,8.016817099880427,ok,split=train; action=ApplyLipstick; raw_frames=245; sampled_frames=24; link_refresh_rmse=0.045028459; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g09_c03,ApplyLipstick:v_ApplyLipstick_g09_c03,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g09_c03.avi,248x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.049507081508636475,0.04534823074936867,8.400516921083902,18.964166846425453,19.01412224319114,-0.263419939142235,0.2742386943742575,effective,14985,14990,0.30342649994418025,7.999129900010303,ok,split=train; action=ApplyLipstick; raw_frames=248; sampled_frames=24; link_refresh_rmse=0.047968417; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g10_c01,ApplyLipstick:v_ApplyLipstick_g10_c01,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g10_c01.avi,106x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.04237612336874008,0.03950173407793045,6.7830397457498535,14.031708980199447,12.858921383267123,8.358123722401016,0.05965501639410628,moderate,14985,14990,0.23721900000236928,8.099884999915957,ok,split=train; action=ApplyLipstick; raw_frames=106; sampled_frames=24; link_refresh_rmse=0.04208608; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g10_c02,ApplyLipstick:v_ApplyLipstick_g10_c02,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g10_c02.avi,140x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.03436752408742905,0.03129143640398979,8.950565294182557,11.793712026207269,12.35503211844816,-4.759486165115439,0.10154020072315062,effective,14985,14990,0.25268839998170733,8.227104699937627,ok,split=train; action=ApplyLipstick; raw_frames=140; sampled_frames=24; link_refresh_rmse=0.033968098; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g10_c04,ApplyLipstick:v_ApplyLipstick_g10_c04,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g10_c04.avi,248x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.04961920157074928,0.046937473118305206,5.404618308136917,12.685507128759316,10.688782780227589,15.74020122542009,0.05392944888186779,moderate,14985,14990,0.24261409998871386,8.290155500173569,ok,split=train; action=ApplyLipstick; raw_frames=248; sampled_frames=24; link_refresh_rmse=0.049312077; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g11_c01,ApplyLipstick:v_ApplyLipstick_g11_c01,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g11_c01.avi,144x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.0638180673122406,0.06303281337022781,1.2304571026427362,5.673894694354374,5.487361438216344,3.2875699354031656,0.030521808345657007,boundary,14985,14990,0.34650569991208613,8.386138699948788,ok,split=train; action=ApplyLipstick; raw_frames=144; sampled_frames=24; link_refresh_rmse=0.063594207; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g11_c02,ApplyLipstick:v_ApplyLipstick_g11_c02,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g11_c02.avi,200x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.05724753439426422,0.05642004311084747,1.445461873899772,5.647183550970923,5.814146497345909,-2.9565702065108224,0.028806115532396898,boundary,14985,14990,0.3712172999512404,8.357729099923745,ok,split=train; action=ApplyLipstick; raw_frames=200; sampled_frames=24; link_refresh_rmse=0.057057992; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g11_c04,ApplyLipstick:v_ApplyLipstick_g11_c04,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g11_c04.avi,158x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.06336425244808197,0.06282448023557663,0.8518560413027952,5.126500091610924,5.067310137168286,1.1545879915129211,0.02168404868606886,boundary,14985,14990,0.36454600002616644,8.513717599911615,ok,split=train; action=ApplyLipstick; raw_frames=158; sampled_frames=24; link_refresh_rmse=0.063206263; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g12_c01,ApplyLipstick:v_ApplyLipstick_g12_c01,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g12_c01.avi,199x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.03885284438729286,0.037655752152204514,3.081092913444111,6.500441504793179,6.225229292836969,4.233746457887199,0.03838696556497326,boundary,14985,14990,0.3067208998836577,8.504220200004056,ok,split=train; action=ApplyLipstick; raw_frames=199; sampled_frames=24; link_refresh_rmse=0.038681515; p_max=4
Action video,UCF101,ucf101_v_ApplyLipstick_g12_c02,ApplyLipstick:v_ApplyLipstick_g12_c02,C:\Users\mrkys\workspace\NTD-PL\data\UCF101\train\ApplyLipstick\v_ApplyLipstick_g12_c02.avi,107x240x320x3,24x72x96x3,"(12,18,18,3)",0,0.0378294475376606,0.036907780915498734,2.436373466052636,6.477852772502674,6.442318036021159,0.5485573341887865,0.0313005957428485,boundary,14985,14990,0.33943809987977147,8.3504870000761,ok,split=train; action=ApplyLipstick; raw_frames=107; sampled_frames=24; link_refresh_rmse=0.03769337; p_max=4
