image_id,seed,missing_rate,method,rank,target_shape,observed_rate,RMSE_missing,PSNR_missing,SSIM_missing,SAM_missing,NMSE_dB_missing,RMSE_all,PSNR_all,SSIM_all,fit_time_sec,run_dir
17,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.07084008306264877,22.994418629575858,0.930276443100077,3.7599219437698395,-13.997511966814006,0.05788148194551468,24.74920733418779,0.7539388312652034,0.19784539996180683,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p2\benchmark\kodim17_seed0_tucker
18,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.10561006516218185,19.525894176962638,0.7811800470421632,4.178256831927591,-9.34347334545992,0.08518511056900024,21.392726544305777,0.6050333669713741,0.69314389990177,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p2\run\kodim18_seed0_ntdpl
18,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.10762567818164825,19.36168197029055,0.7739808665708506,5.22243641675679,-9.179261159451478,0.08689746260643005,21.21985768226596,0.593732619519686,0.20991570001933724,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p2\benchmark\kodim18_seed0_tucker
19,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.07914893329143524,22.031099029839115,0.9149297366092519,1.7717665509087537,-15.62397166693083,0.06356347352266312,23.935847338069163,0.7155888624128339,0.8263009999645874,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p2\run\kodim19_seed0_ntdpl
19,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.07706636190414429,22.262703372048595,0.9189624550319935,1.72637015886774,-15.855575675775167,0.062304552644491196,24.10960393288846,0.7150163738424653,0.16134909994434565,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p2\benchmark\kodim19_seed0_tucker
20,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.08612740784883499,21.29717232558553,0.9698213466702613,2.324909772836666,-18.818269635461895,0.0682293027639389,23.320581230903127,0.7069798944715134,0.7173152000177652,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p2\run\kodim20_seed0_ntdpl
20,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.08647338300943375,21.262350678295,0.9693375176988158,1.8581316033331199,-18.783448221801812,0.06916157901287079,23.20270184117408,0.6834523909340376,0.10672799998428673,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p2\benchmark\kodim20_seed0_tucker
21,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.09353537857532501,20.58048152671727,0.86514038631262,1.8561413980175543,-14.244596425459184,0.07498767226934433,22.500202790333,0.7097590955949657,0.8560017000418156,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p2\run\kodim21_seed0_ntdpl
21,0,0.5,tucker,"(24,24,2)","(128,128)",0.4994913736979167,0.09268562495708466,20.659751935741433,0.8666607045067548,2.182425745665376,-14.323867000363295,0.07474426925182343,22.52844253340981,0.7081916416169906,0.17537790001370013,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p2\benchmark\kodim21_seed0_tucker
22,0,0.5,ntdpl,"(24,24,2)","(128,128)",0.4994913736979167,0.07966817170381546,21.974303210844504,0.9036285656985865,2.5076962874749293,-15.20729747906563,0.06614693254232407,23.58980581965378,0.6534866630507445,0.7995168000925332,C:\Users\mrkys\workspace\NTD-PL\multirun\neurips-kodak-completion-p2\run\kodim22_seed0_ntdpl
